origin,destination,time,distance
St Helliers/Glendowie,Manurewa North,3316.0,22.912
St Helliers/Glendowie,Maraetai/Clevedon,4527.0,29.265
St Helliers/Glendowie,Massey/Royal Heights,4402.0,27.759
St Helliers/Glendowie,Meadowbank,718.0,4.806
St Helliers/Glendowie,Mission Bay/Orakei,757.0,5.038
St Helliers/Glendowie,Mt Albert/Owairaka,2433.0,16.254
St Helliers/Glendowie,Mt Eden,1849.0,12.229
St Helliers/Glendowie,Mt Roskill/Wesley,2337.0,15.638
St Helliers/Glendowie,Mt Wellington,1192.0,8.025
St Helliers/Glendowie,Mt Wellington North,1027.0,6.933
St Helliers/Glendowie,New Lynn,3769.0,23.788
St Helliers/Glendowie,Newmarket,1434.0,9.613
St Helliers/Glendowie,Newton/Grafton,2161.0,12.95
St Helliers/Glendowie,North Harbour/Pine Hill,7633.0,48.349
St Helliers/Glendowie,Onehunga/Oranga/Te Papapa,1857.0,12.053
St Helliers/Glendowie,Orewa/Whangaparaoa,,
St Helliers/Glendowie,Otahuhu,1724.0,11.942
St Helliers/Glendowie,Otara,2266.0,15.598
St Helliers/Glendowie,Pakuranga,1269.0,8.692
St Helliers/Glendowie,Panmure,802.0,5.534
St Helliers/Glendowie,Papakura/Drury/Karaka,4292.0,29.744
St Helliers/Glendowie,Papatoetoe North,2158.0,14.988
St Helliers/Glendowie,Papatoetoe South,2347.0,16.337
St Helliers/Glendowie,Papatoetoe West,2556.0,17.505
St Helliers/Glendowie,Parnell,1704.0,10.717
St Helliers/Glendowie,Penrose/Mt Wellington South,1258.0,8.718
St Helliers/Glendowie,Ponsonby/Freemans Bay,2247.0,14.175
St Helliers/Glendowie,Pt Chevalier,2994.0,18.633
St Helliers/Glendowie,Pukekohe/Tuakau,8129.0,54.811
St Helliers/Glendowie,Ranui,4629.0,29.204
St Helliers/Glendowie,Remuera,1235.0,8.37
St Helliers/Glendowie,Remuera South/Meadowbank South,877.0,5.842
St Helliers/Glendowie,Rewiti/Kumeu/Riverhead,6629.0,41.45
St Helliers/Glendowie,Rothesay/Murrays/Mairangi Bays,7794.0,49.738
St Helliers/Glendowie,Royal Oak/One Tree Hill,1887.0,12.264
St Helliers/Glendowie,Rural Franklin,8600.0,57.932
St Helliers/Glendowie,St Helliers/Glendowie,0.0,0.0
St Helliers/Glendowie,St Johns,642.0,4.247
St Helliers/Glendowie,St Lukes/Sandringham,2069.0,13.991
St Helliers/Glendowie,Sunnynook/Westlake,7606.0,48.386
St Helliers/Glendowie,Takanini/Ardmore,4000.0,27.517
St Helliers/Glendowie,Takapuna,8127.0,51.909
St Helliers/Glendowie,Te Atatu,3950.0,24.827
St Helliers/Glendowie,Te Atatu Peninsula,4207.0,26.5
St Helliers/Glendowie,Three Kings,2042.0,13.681
St Helliers/Glendowie,Titirangi,4647.0,28.418
St Helliers/Glendowie,Torbay,8275.0,53.171
St Helliers/Glendowie,Waiheke Island,4861.0,34.245
St Helliers/Glendowie,Wairau Park/Glenfield North,7222.0,45.635
St Helliers/Glendowie,Waiuku,11259.0,75.711
St Helliers/Glendowie,Waterview/Avondale Heights,3218.0,19.925
St Helliers/Glendowie,Wattle Downs/Conifer Grove,3703.0,25.705
St Helliers/Glendowie,Wellsford/Warkworth/Helensville,,
St Helliers/Glendowie,West Harbour,5394.0,34.246
St Helliers/Glendowie,Western Beaches/Rural,7945.0,46.456
St Helliers/Glendowie,Western Springs/Morningside,2574.0,16.185
St Helliers/Glendowie,Westmere/Surrey Crescent,2621.0,16.523
St Helliers/Glendowie,Weymouth,3574.0,24.43
St Johns,Albany,7057.0,46.12
St Johns,Avondale,2477.0,16.658
St Johns,Balmoral,1515.0,9.818
St Johns,Beachhaven/Birkdale,7153.0,46.237
St Johns,Blockhouse Bay/New Windsor,2625.0,17.241
St Johns,Botony Downs,1768.0,12.443
St Johns,Browns Bay,7360.0,47.864
St Johns,Bucklands Beach,1700.0,12.015
St Johns,Central East,1786.0,11.55
St Johns,Central West,1909.0,12.436
St Johns,Chatswood/Birkenhead/Northcote Point,7273.0,46.84
St Johns,Dannemora,1802.0,12.463
St Johns,Devonport,7980.0,52.473
St Johns,East Coast Bays,7175.0,46.329
St Johns,Eden Terrace,1563.0,10.134
St Johns,Ellerslie,764.0,4.78
St Johns,Epsom,1245.0,7.738
St Johns,Glen Eden,3405.0,22.668
St Johns,Glen Innes/Pt England/Wai O Taiki,299.0,2.294
St Johns,Glendene,3336.0,22.265
St Johns,Glendhu/Glenfield,6750.0,43.677
St Johns,Greenhithe/Unsworth Heights,6117.0,39.459
St Johns,Grey Lynn/Arch Hill,2383.0,15.054
St Johns,Gulf Harbour,12622.0,82.81
St Johns,Half Moon Bay/Farm Cove,1183.0,8.404
St Johns,Henderson,3791.0,25.003
St Johns,Herne Bay/St Marys,2251.0,14.494
St Johns,Highland Park,1409.0,9.917
St Johns,Hillcrest/Northcote,7019.0,45.491
St Johns,Hillsborough,1842.0,11.979
St Johns,Howick,1814.0,12.507
St Johns,Kelston,2934.0,19.633
St Johns,Kingsland,1873.0,12.128
St Johns,Kohimarama,590.0,4.019
St Johns,Lynfield,2186.0,14.38
St Johns,Mangere,2131.0,14.611
St Johns,Mangere Bridge/Airport,2115.0,14.655
St Johns,Mangere East,1799.0,12.38
St Johns,Manukau Central,2334.0,15.978
St Johns,Manukau Heights and Manurewa Heights,2733.0,18.235
St Johns,Manurewa North,2911.0,20.131
St Johns,Maraetai/Clevedon,4227.0,27.388
St Johns,Massey/Royal Heights,3748.0,24.565
St Johns,Meadowbank,375.0,2.344
St Johns,Mission Bay/Orakei,813.0,5.4
St Johns,Mt Albert/Owairaka,2069.0,13.443
St Johns,Mt Eden,1686.0,10.475
St Johns,Mt Roskill/Wesley,1973.0,12.827
St Johns,Mt Wellington,688.0,4.542
St Johns,Mt Wellington North,523.0,3.45
St Johns,New Lynn,2720.0,18.368
St Johns,Newmarket,1091.0,7.151
St Johns,Newton/Grafton,1577.0,9.956
St Johns,North Harbour/Pine Hill,6977.0,45.113
St Johns,Onehunga/Oranga/Te Papapa,1574.0,10.657
St Johns,Orewa/Whangaparaoa,,
St Johns,Otahuhu,1319.0,9.161
St Johns,Otara,2057.0,14.296
St Johns,Pakuranga,969.0,6.815
St Johns,Panmure,493.0,3.583
St Johns,Papakura/Drury/Karaka,3887.0,26.963
St Johns,Papatoetoe North,1753.0,12.207
St Johns,Papatoetoe South,1942.0,13.556
St Johns,Papatoetoe West,2151.0,14.724
St Johns,Parnell,1656.0,10.93
St Johns,Penrose/Mt Wellington South,853.0,5.937
St Johns,Ponsonby/Freemans Bay,2372.0,15.186
St Johns,Pt Chevalier,2340.0,15.439
St Johns,Pukekohe/Tuakau,7724.0,52.03
St Johns,Ranui,3975.0,26.01
St Johns,Remuera,892.0,5.908
St Johns,Remuera South/Meadowbank South,532.0,3.353
St Johns,Rewiti/Kumeu/Riverhead,5975.0,38.256
St Johns,Rothesay/Murrays/Mairangi Bays,7138.0,46.502
St Johns,Royal Oak/One Tree Hill,1523.0,9.453
St Johns,Rural Franklin,8195.0,55.151
St Johns,St Helliers/Glendowie,721.0,4.813
St Johns,St Johns,0.0,0.0
St Johns,St Lukes/Sandringham,1758.0,11.216
St Johns,Sunnynook/Westlake,6953.0,45.192
St Johns,Takanini/Ardmore,3595.0,24.736
St Johns,Takapuna,7473.0,48.715
St Johns,Te Atatu,3296.0,21.633
St Johns,Te Atatu Peninsula,3554.0,23.306
St Johns,Three Kings,1731.0,10.906
St Johns,Titirangi,3564.0,22.376
St Johns,Torbay,7604.0,50.101
St Johns,Waiheke Island,4561.0,32.368
St Johns,Wairau Park/Glenfield North,6568.0,42.441
St Johns,Waiuku,10854.0,72.93
St Johns,Waterview/Avondale Heights,2355.0,15.595
St Johns,Wattle Downs/Conifer Grove,3297.0,22.924
St Johns,Wellsford/Warkworth/Helensville,,
St Johns,West Harbour,4740.0,31.052
St Johns,Western Beaches/Rural,7291.0,43.262
St Johns,Western Springs/Morningside,1920.0,12.684
St Johns,Westmere/Surrey Crescent,2607.0,16.729
St Johns,Weymouth,3169.0,21.649
St Lukes/Sandringham,Albany,5485.0,35.802
St Lukes/Sandringham,Avondale,875.0,6.002
St Lukes/Sandringham,Balmoral,298.0,1.811
St Lukes/Sandringham,Beachhaven/Birkdale,5581.0,35.919
St Lukes/Sandringham,Blockhouse Bay/New Windsor,872.0,5.935
St Lukes/Sandringham,Botony Downs,2956.0,20.563
St Lukes/Sandringham,Browns Bay,5788.0,37.546
St Lukes/Sandringham,Bucklands Beach,2888.0,20.135
St Lukes/Sandringham,Central East,1023.0,6.335
St Lukes/Sandringham,Central West,952.0,6.083
St Lukes/Sandringham,Chatswood/Birkenhead/Northcote Point,5701.0,36.522
St Lukes/Sandringham,Dannemora,2991.0,20.573
St Lukes/Sandringham,Devonport,6408.0,42.155
St Lukes/Sandringham,East Coast Bays,5603.0,36.011
St Lukes/Sandringham,Eden Terrace,586.0,3.747
St Lukes/Sandringham,Ellerslie,1263.0,8.411
St Lukes/Sandringham,Epsom,668.0,4.174
St Lukes/Sandringham,Glen Eden,1803.0,12.012
St Lukes/Sandringham,Glen Innes/Pt England/Wai O Taiki,2056.0,14.129
St Lukes/Sandringham,Glendene,1735.0,11.609
St Lukes/Sandringham,Glendhu/Glenfield,5178.0,33.359
St Lukes/Sandringham,Greenhithe/Unsworth Heights,4648.0,29.79
St Lukes/Sandringham,Grey Lynn/Arch Hill,641.0,3.969
St Lukes/Sandringham,Gulf Harbour,11050.0,72.492
St Lukes/Sandringham,Half Moon Bay/Farm Cove,2370.0,16.524
St Lukes/Sandringham,Henderson,2219.0,14.685
St Lukes/Sandringham,Herne Bay/St Marys,938.0,6.072
St Lukes/Sandringham,Highland Park,2596.0,18.037
St Lukes/Sandringham,Hillcrest/Northcote,5447.0,35.173
St Lukes/Sandringham,Hillsborough,791.0,5.042
St Lukes/Sandringham,Howick,3002.0,20.627
St Lukes/Sandringham,Kelston,1332.0,8.977
St Lukes/Sandringham,Kingsland,323.0,1.995
St Lukes/Sandringham,Kohimarama,1900.0,13.095
St Lukes/Sandringham,Lynfield,656.0,4.422
St Lukes/Sandringham,Mangere,2004.0,13.375
St Lukes/Sandringham,Mangere Bridge/Airport,1738.0,11.662
St Lukes/Sandringham,Mangere East,2377.0,16.301
St Lukes/Sandringham,Manukau Central,3009.0,20.532
St Lukes/Sandringham,Manukau Heights and Manurewa Heights,3409.0,22.789
St Lukes/Sandringham,Manurewa North,3587.0,24.685
St Lukes/Sandringham,Maraetai/Clevedon,5192.0,33.883
St Lukes/Sandringham,Massey/Royal Heights,2176.0,14.247
St Lukes/Sandringham,Meadowbank,1491.0,10.069
St Lukes/Sandringham,Mission Bay/Orakei,1719.0,11.6
St Lukes/Sandringham,Mt Albert/Owairaka,483.0,2.952
St Lukes/Sandringham,Mt Eden,427.0,2.723
St Lukes/Sandringham,Mt Roskill/Wesley,411.0,2.67
St Lukes/Sandringham,Mt Wellington,1498.0,10.257
St Lukes/Sandringham,Mt Wellington North,1506.0,10.309
St Lukes/Sandringham,New Lynn,1119.0,7.712
St Lukes/Sandringham,Newmarket,907.0,5.913
St Lukes/Sandringham,Newton/Grafton,758.0,4.625
St Lukes/Sandringham,North Harbour/Pine Hill,5405.0,34.795
St Lukes/Sandringham,Onehunga/Oranga/Te Papapa,1003.0,6.645
St Lukes/Sandringham,Orewa/Whangaparaoa,,
St Lukes/Sandringham,Otahuhu,2006.0,13.805
St Lukes/Sandringham,Otara,2732.0,18.85
St Lukes/Sandringham,Pakuranga,2156.0,14.935
St Lukes/Sandringham,Panmure,1766.0,12.194
St Lukes/Sandringham,Papakura/Drury/Karaka,4563.0,31.517
St Lukes/Sandringham,Papatoetoe North,2429.0,16.761
St Lukes/Sandringham,Papatoetoe South,2617.0,18.11
St Lukes/Sandringham,Papatoetoe West,2610.0,17.518
St Lukes/Sandringham,Parnell,1189.0,8.133
St Lukes/Sandringham,Penrose/Mt Wellington South,1716.0,11.666
St Lukes/Sandringham,Ponsonby/Freemans Bay,853.0,5.623
St Lukes/Sandringham,Pt Chevalier,768.0,5.121
St Lukes/Sandringham,Pukekohe/Tuakau,8400.0,56.584
St Lukes/Sandringham,Ranui,2403.0,15.692
St Lukes/Sandringham,Remuera,1204.0,8.009
St Lukes/Sandringham,Remuera South/Meadowbank South,1407.0,9.116
St Lukes/Sandringham,Rewiti/Kumeu/Riverhead,4403.0,27.938
St Lukes/Sandringham,Rothesay/Murrays/Mairangi Bays,5566.0,36.184
St Lukes/Sandringham,Royal Oak/One Tree Hill,902.0,5.432
St Lukes/Sandringham,Rural Franklin,8871.0,59.705
St Lukes/Sandringham,St Helliers/Glendowie,2035.0,13.905
St Lukes/Sandringham,St Johns,1729.0,11.274
St Lukes/Sandringham,St Lukes/Sandringham,0.0,0.0
St Lukes/Sandringham,Sunnynook/Westlake,5381.0,34.874
St Lukes/Sandringham,Takanini/Ardmore,4271.0,29.29
St Lukes/Sandringham,Takapuna,5901.0,38.397
St Lukes/Sandringham,Te Atatu,1724.0,11.315
St Lukes/Sandringham,Te Atatu Peninsula,1982.0,12.988
St Lukes/Sandringham,Three Kings,336.0,2.258
St Lukes/Sandringham,Titirangi,1996.0,12.342
St Lukes/Sandringham,Torbay,6049.0,39.659
St Lukes/Sandringham,Waiheke Island,5749.0,40.488
St Lukes/Sandringham,Wairau Park/Glenfield North,4996.0,32.123
St Lukes/Sandringham,Waiuku,11529.0,77.484
St Lukes/Sandringham,Waterview/Avondale Heights,821.0,5.389
St Lukes/Sandringham,Wattle Downs/Conifer Grove,3973.0,27.478
St Lukes/Sandringham,Wellsford/Warkworth/Helensville,,
St Lukes/Sandringham,West Harbour,3168.0,20.734
St Lukes/Sandringham,Western Beaches/Rural,5719.0,32.944
St Lukes/Sandringham,Western Springs/Morningside,348.0,2.366
St Lukes/Sandringham,Westmere/Surrey Crescent,835.0,5.661
St Lukes/Sandringham,Weymouth,3766.0,25.11
Sunnynook/Westlake,Albany,1314.0,8.425
Sunnynook/Westlake,Avondale,4564.0,29.232
Sunnynook/Westlake,Balmoral,5402.0,34.399
Sunnynook/Westlake,Beachhaven/Birkdale,1295.0,8.28
Sunnynook/Westlake,Blockhouse Bay/New Windsor,5007.0,32.211
Sunnynook/Westlake,Botony Downs,7978.0,52.41
Sunnynook/Westlake,Browns Bay,1192.0,7.897
Sunnynook/Westlake,Bucklands Beach,7910.0,51.982
Sunnynook/Westlake,Central East,5700.0,35.612
Sunnynook/Westlake,Central West,5629.0,35.36
Sunnynook/Westlake,Chatswood/Birkenhead/Northcote Point,1110.0,6.951
Sunnynook/Westlake,Dannemora,8011.0,52.43
Sunnynook/Westlake,Devonport,1421.0,9.864
Sunnynook/Westlake,East Coast Bays,385.0,2.385
Sunnynook/Westlake,Eden Terrace,5379.0,33.765
Sunnynook/Westlake,Ellerslie,6285.0,40.258
Sunnynook/Westlake,Epsom,5690.0,36.021
Sunnynook/Westlake,Glen Eden,4414.0,28.357
Sunnynook/Westlake,Glen Innes/Pt England/Wai O Taiki,7578.0,47.871
Sunnynook/Westlake,Glendene,4177.0,26.408
Sunnynook/Westlake,Glendhu/Glenfield,778.0,5.01
Sunnynook/Westlake,Greenhithe/Unsworth Heights,1015.0,6.082
Sunnynook/Westlake,Grey Lynn/Arch Hill,5086.0,32.106
Sunnynook/Westlake,Gulf Harbour,6685.0,43.877
Sunnynook/Westlake,Half Moon Bay/Farm Cove,7392.0,48.371
Sunnynook/Westlake,Henderson,3705.0,23.613
Sunnynook/Westlake,Herne Bay/St Marys,5284.0,33.52
Sunnynook/Westlake,Highland Park,7618.0,49.884
Sunnynook/Westlake,Hillcrest/Northcote,828.0,5.514
Sunnynook/Westlake,Hillsborough,5690.0,36.18
Sunnynook/Westlake,Howick,8024.0,52.474
Sunnynook/Westlake,Kelston,4459.0,28.362
Sunnynook/Westlake,Kingsland,5151.0,32.371
Sunnynook/Westlake,Kohimarama,7149.0,44.824
Sunnynook/Westlake,Lynfield,5555.0,35.56
Sunnynook/Westlake,Mangere,6916.0,44.559
Sunnynook/Westlake,Mangere Bridge/Airport,6651.0,42.846
Sunnynook/Westlake,Mangere East,7256.0,46.895
Sunnynook/Westlake,Manukau Central,8014.0,51.999
Sunnynook/Westlake,Manukau Heights and Manurewa Heights,8413.0,54.256
Sunnynook/Westlake,Manurewa North,8591.0,56.152
Sunnynook/Westlake,Maraetai/Clevedon,10196.0,65.35
Sunnynook/Westlake,Massey/Royal Heights,2952.0,18.494
Sunnynook/Westlake,Meadowbank,6513.0,41.916
Sunnynook/Westlake,Mission Bay/Orakei,6838.0,42.724
Sunnynook/Westlake,Mt Albert/Owairaka,4852.0,30.476
Sunnynook/Westlake,Mt Eden,5328.0,33.499
Sunnynook/Westlake,Mt Roskill/Wesley,5342.0,34.007
Sunnynook/Westlake,Mt Wellington,6520.0,42.104
Sunnynook/Westlake,Mt Wellington North,6528.0,42.156
Sunnynook/Westlake,New Lynn,4890.0,31.368
Sunnynook/Westlake,Newmarket,5850.0,36.584
Sunnynook/Westlake,Newton/Grafton,5435.0,33.902
Sunnynook/Westlake,North Harbour/Pine Hill,859.0,5.401
Sunnynook/Westlake,Onehunga/Oranga/Te Papapa,5915.0,37.829
Sunnynook/Westlake,Orewa/Whangaparaoa,,
Sunnynook/Westlake,Otahuhu,7011.0,45.272
Sunnynook/Westlake,Otara,7737.0,50.317
Sunnynook/Westlake,Pakuranga,7178.0,46.782
Sunnynook/Westlake,Panmure,6788.0,44.041
Sunnynook/Westlake,Papakura/Drury/Karaka,,
Sunnynook/Westlake,Papatoetoe North,7433.0,48.228
Sunnynook/Westlake,Papatoetoe South,7622.0,49.577
Sunnynook/Westlake,Papatoetoe West,7523.0,48.702
Sunnynook/Westlake,Parnell,5934.0,37.432
Sunnynook/Westlake,Penrose/Mt Wellington South,6738.0,43.513
Sunnynook/Westlake,Ponsonby/Freemans Bay,5287.0,33.527
Sunnynook/Westlake,Pt Chevalier,4615.0,29.174
Sunnynook/Westlake,Pukekohe/Tuakau,,
Sunnynook/Westlake,Ranui,3771.0,23.751
Sunnynook/Westlake,Remuera,6226.0,39.856
Sunnynook/Westlake,Remuera South/Meadowbank South,6429.0,40.963
Sunnynook/Westlake,Rewiti/Kumeu/Riverhead,4097.0,25.421
Sunnynook/Westlake,Rothesay/Murrays/Mairangi Bays,856.0,5.655
Sunnynook/Westlake,Royal Oak/One Tree Hill,5924.0,37.48
Sunnynook/Westlake,Rural Franklin,,
Sunnynook/Westlake,St Helliers/Glendowie,7407.0,46.447
Sunnynook/Westlake,St Johns,6751.0,43.121
Sunnynook/Westlake,St Lukes/Sandringham,5178.0,32.985
Sunnynook/Westlake,Sunnynook/Westlake,0.0,0.0
Sunnynook/Westlake,Takanini/Ardmore,9275.0,60.757
Sunnynook/Westlake,Takapuna,915.0,6.106
Sunnynook/Westlake,Te Atatu,3615.0,22.686
Sunnynook/Westlake,Te Atatu Peninsula,4046.0,25.393
Sunnynook/Westlake,Three Kings,5314.0,33.822
Sunnynook/Westlake,Titirangi,5266.0,32.907
Sunnynook/Westlake,Torbay,1620.0,10.729
Sunnynook/Westlake,Waiheke Island,10771.0,72.335
Sunnynook/Westlake,Wairau Park/Glenfield North,583.0,3.55
Sunnynook/Westlake,Waiuku,,
Sunnynook/Westlake,Waterview/Avondale Heights,4729.0,29.787
Sunnynook/Westlake,Wattle Downs/Conifer Grove,8978.0,58.945
Sunnynook/Westlake,Wellsford/Warkworth/Helensville,,
Sunnynook/Westlake,West Harbour,2217.0,13.674
Sunnynook/Westlake,Western Beaches/Rural,6271.0,35.903
Sunnynook/Westlake,Western Springs/Morningside,4972.0,31.528
Sunnynook/Westlake,Westmere/Surrey Crescent,4996.0,31.685
Sunnynook/Westlake,Weymouth,8678.0,56.294
Takanini/Ardmore,Albany,,
Takanini/Ardmore,Avondale,,
Takanini/Ardmore,Balmoral,,
Takanini/Ardmore,Beachhaven/Birkdale,,
Takanini/Ardmore,Blockhouse Bay/New Windsor,,
Takanini/Ardmore,Botony Downs,2874.0,19.477
Takanini/Ardmore,Browns Bay,,
Takanini/Ardmore,Bucklands Beach,3542.0,24.093
Takanini/Ardmore,Central East,,
Takanini/Ardmore,Central West,,
Takanini/Ardmore,Chatswood/Birkenhead/Northcote Point,,
Takanini/Ardmore,Dannemora,2367.0,15.916
Takanini/Ardmore,Devonport,,
Takanini/Ardmore,East Coast Bays,,
Takanini/Ardmore,Eden Terrace,,
Takanini/Ardmore,Ellerslie,3393.0,22.739
Takanini/Ardmore,Epsom,,
Takanini/Ardmore,Glen Eden,,
Takanini/Ardmore,Glen Innes/Pt England/Wai O Taiki,3643.0,25.133
Takanini/Ardmore,Glendene,,
Takanini/Ardmore,Glendhu/Glenfield,,
Takanini/Ardmore,Greenhithe/Unsworth Heights,,
Takanini/Ardmore,Grey Lynn/Arch Hill,,
Takanini/Ardmore,Gulf Harbour,,
Takanini/Ardmore,Half Moon Bay/Farm Cove,3122.0,21.219
Takanini/Ardmore,Henderson,,
Takanini/Ardmore,Herne Bay/St Marys,,
Takanini/Ardmore,Highland Park,3247.0,21.97
Takanini/Ardmore,Hillcrest/Northcote,,
Takanini/Ardmore,Hillsborough,,
Takanini/Ardmore,Howick,3184.0,21.464
Takanini/Ardmore,Kelston,,
Takanini/Ardmore,Kingsland,,
Takanini/Ardmore,Kohimarama,3990.0,27.156
Takanini/Ardmore,Lynfield,,
Takanini/Ardmore,Mangere,2652.0,18.118
Takanini/Ardmore,Mangere Bridge/Airport,2982.0,20.39
Takanini/Ardmore,Mangere East,2356.0,15.969
Takanini/Ardmore,Manukau Central,1424.0,9.394
Takanini/Ardmore,Manukau Heights and Manurewa Heights,1381.0,8.509
Takanini/Ardmore,Manurewa North,958.0,6.351
Takanini/Ardmore,Maraetai/Clevedon,3679.0,23.093
Takanini/Ardmore,Massey/Royal Heights,,
Takanini/Ardmore,Meadowbank,,
Takanini/Ardmore,Mission Bay/Orakei,,
Takanini/Ardmore,Mt Albert/Owairaka,,
Takanini/Ardmore,Mt Eden,,
Takanini/Ardmore,Mt Roskill/Wesley,,
Takanini/Ardmore,Mt Wellington,3188.0,21.635
Takanini/Ardmore,Mt Wellington North,3236.0,22.113
Takanini/Ardmore,New Lynn,,
Takanini/Ardmore,Newmarket,,
Takanini/Ardmore,Newton/Grafton,,
Takanini/Ardmore,North Harbour/Pine Hill,,
Takanini/Ardmore,Onehunga/Oranga/Te Papapa,3426.0,23.165
Takanini/Ardmore,Orewa/Whangaparaoa,,
Takanini/Ardmore,Otahuhu,2333.0,15.858
Takanini/Ardmore,Otara,1860.0,12.662
Takanini/Ardmore,Pakuranga,3014.0,20.335
Takanini/Ardmore,Panmure,3296.0,22.377
Takanini/Ardmore,Papakura/Drury/Karaka,601.0,4.032
Takanini/Ardmore,Papatoetoe North,1905.0,13.017
Takanini/Ardmore,Papatoetoe South,1717.0,11.716
Takanini/Ardmore,Papatoetoe West,2064.0,14.01
Takanini/Ardmore,Parnell,,
Takanini/Ardmore,Penrose/Mt Wellington South,2820.0,19.335
Takanini/Ardmore,Ponsonby/Freemans Bay,,
Takanini/Ardmore,Pt Chevalier,,
Takanini/Ardmore,Pukekohe/Tuakau,4456.0,29.228
Takanini/Ardmore,Ranui,,
Takanini/Ardmore,Remuera,,
Takanini/Ardmore,Remuera South/Meadowbank South,3632.0,24.652
Takanini/Ardmore,Rewiti/Kumeu/Riverhead,,
Takanini/Ardmore,Rothesay/Murrays/Mairangi Bays,,
Takanini/Ardmore,Royal Oak/One Tree Hill,,
Takanini/Ardmore,Rural Franklin,4926.0,32.349
Takanini/Ardmore,St Helliers/Glendowie,3954.0,27.083
Takanini/Ardmore,St Johns,3617.0,24.684
Takanini/Ardmore,St Lukes/Sandringham,,
Takanini/Ardmore,Sunnynook/Westlake,,
Takanini/Ardmore,Takanini/Ardmore,0.0,0.0
Takanini/Ardmore,Takapuna,,
Takanini/Ardmore,Te Atatu,,
Takanini/Ardmore,Te Atatu Peninsula,,
Takanini/Ardmore,Three Kings,,
Takanini/Ardmore,Titirangi,,
Takanini/Ardmore,Torbay,,
Takanini/Ardmore,Waiheke Island,6491.0,45.096
Takanini/Ardmore,Wairau Park/Glenfield North,,
Takanini/Ardmore,Waiuku,7585.0,50.128
Takanini/Ardmore,Waterview/Avondale Heights,,
Takanini/Ardmore,Wattle Downs/Conifer Grove,922.0,6.277
Takanini/Ardmore,Wellsford/Warkworth/Helensville,,
Takanini/Ardmore,West Harbour,,
Takanini/Ardmore,Western Beaches/Rural,,
Takanini/Ardmore,Western Springs/Morningside,,
Takanini/Ardmore,Westmere/Surrey Crescent,,
Takanini/Ardmore,Weymouth,1236.0,8.339
Takapuna,Albany,2158.0,14.618
Takapuna,Avondale,5133.0,33.447
Takapuna,Balmoral,5971.0,38.614
Takapuna,Beachhaven/Birkdale,1550.0,10.227
Takapuna,Blockhouse Bay/New Windsor,5576.0,36.426
Takapuna,Botony Downs,8547.0,56.625
Takapuna,Browns Bay,1946.0,13.251
Takapuna,Bucklands Beach,8478.0,56.197
Takapuna,Central East,6269.0,39.827
Takapuna,Central West,6198.0,39.575
Takapuna,Chatswood/Birkenhead/Northcote Point,1256.0,8.075
Takapuna,Dannemora,8580.0,56.645
Takapuna,Devonport,531.0,3.89
Takapuna,East Coast Bays,766.0,5.072
Takapuna,Eden Terrace,5948.0,37.98
Takapuna,Ellerslie,6853.0,44.473
Takapuna,Epsom,6259.0,40.236
Takapuna,Glen Eden,4983.0,32.572
Takapuna,Glen Innes/Pt England/Wai O Taiki,8147.0,52.086
Takapuna,Glendene,4745.0,30.623
Takapuna,Glendhu/Glenfield,1184.0,8.016
Takapuna,Greenhithe/Unsworth Heights,1584.0,10.297
Takapuna,Grey Lynn/Arch Hill,5655.0,36.321
Takapuna,Gulf Harbour,7254.0,48.092
Takapuna,Half Moon Bay/Farm Cove,7961.0,52.586
Takapuna,Henderson,4274.0,27.828
Takapuna,Herne Bay/St Marys,5853.0,37.735
Takapuna,Highland Park,8187.0,54.099
Takapuna,Hillcrest/Northcote,788.0,5.46
Takapuna,Hillsborough,6259.0,40.395
Takapuna,Howick,8593.0,56.689
Takapuna,Kelston,5028.0,32.577
Takapuna,Kingsland,5720.0,36.586
Takapuna,Kohimarama,7718.0,49.039
Takapuna,Lynfield,6124.0,39.775
Takapuna,Mangere,7485.0,48.774
Takapuna,Mangere Bridge/Airport,7220.0,47.061
Takapuna,Mangere East,7825.0,51.11
Takapuna,Manukau Central,8583.0,56.214
Takapuna,Manukau Heights and Manurewa Heights,8982.0,58.471
Takapuna,Manurewa North,9160.0,60.367
Takapuna,Maraetai/Clevedon,10765.0,69.565
Takapuna,Massey/Royal Heights,3520.0,22.709
Takapuna,Meadowbank,7082.0,46.131
Takapuna,Mission Bay/Orakei,7407.0,46.939
Takapuna,Mt Albert/Owairaka,5421.0,34.691
Takapuna,Mt Eden,5896.0,37.714
Takapuna,Mt Roskill/Wesley,5911.0,38.222
Takapuna,Mt Wellington,7089.0,46.319
Takapuna,Mt Wellington North,7097.0,46.371
Takapuna,New Lynn,5459.0,35.583
Takapuna,Newmarket,6419.0,40.799
Takapuna,Newton/Grafton,6004.0,38.117
Takapuna,North Harbour/Pine Hill,1613.0,10.755
Takapuna,Onehunga/Oranga/Te Papapa,6484.0,42.044
Takapuna,Orewa/Whangaparaoa,,
Takapuna,Otahuhu,7580.0,49.487
Takapuna,Otara,8306.0,54.532
Takapuna,Pakuranga,7747.0,50.997
Takapuna,Panmure,7357.0,48.256
Takapuna,Papakura/Drury/Karaka,,
Takapuna,Papatoetoe North,8002.0,52.443
Takapuna,Papatoetoe South,8191.0,53.792
Takapuna,Papatoetoe West,8091.0,52.917
